_id,,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
{'$oid': '65ec3b9adfac9a2248e169d9'},16047,Jamaica,"Rice, paddy",1993,31279,2051,1415.65,27.02
{'$oid': '65ec3b9adfac9a2248e169da'},16048,Jamaica,Sweet potatoes,1993,153282,2051,1415.65,27.02
{'$oid': '65ec3b9adfac9a2248e169db'},16049,Jamaica,Yams,1993,160573,2051,1415.65,27.02
{'$oid': '65ec3b9adfac9a2248e169dc'},16050,Jamaica,Cassava,1994,195385,2051,1415.65,27.48
{'$oid': '65ec3b9adfac9a2248e169dd'},16051,Jamaica,Maize,1994,13594,2051,1415.65,27.48
{'$oid': '65ec3b9adfac9a2248e169de'},16052,Jamaica,Plantains and others,1994,170149,2051,1415.65,27.48
{'$oid': '65ec3b9adfac9a2248e169df'},16053,Jamaica,Potatoes,1994,143052,2051,1415.65,27.48
{'$oid': '65ec3b9adfac9a2248e169e0'},16054,Jamaica,"Rice, paddy",1994,29080,2051,1415.65,27.48
{'$oid': '65ec3b9adfac9a2248e169e1'},16055,Jamaica,Sweet potatoes,1994,150512,2051,1415.65,27.48
{'$oid': '65ec3b9adfac9a2248e169e2'},16056,Jamaica,Yams,1994,160831,2051,1415.65,27.48
{'$oid': '65ec3b9adfac9a2248e169e3'},16057,Jamaica,Cassava,1995,205018,2051,1445.12,27.4
{'$oid': '65ec3b9adfac9a2248e169e4'},16058,Jamaica,Maize,1995,13375,2051,1445.12,27.4
{'$oid': '65ec3b9adfac9a2248e169e5'},16059,Jamaica,Plantains and others,1995,171784,2051,1445.12,27.4
{'$oid': '65ec3b9adfac9a2248e169e6'},16060,Jamaica,Potatoes,1995,144129,2051,1445.12,27.4
{'$oid': '65ec3b9adfac9a2248e169e7'},16061,Jamaica,"Rice, paddy",1995,24308,2051,1445.12,27.4
{'$oid': '65ec3b9adfac9a2248e169e8'},16062,Jamaica,Sweet potatoes,1995,153491,2051,1445.12,27.4
{'$oid': '65ec3b9adfac9a2248e169e9'},16063,Jamaica,Yams,1995,168033,2051,1445.12,27.4
{'$oid': '65ec3b9adfac9a2248e169ea'},16064,Jamaica,Cassava,1996,208699,2051,1573.58,26.98
{'$oid': '65ec3b9adfac9a2248e169eb'},16065,Jamaica,Maize,1996,13741,2051,1573.58,26.98
{'$oid': '65ec3b9adfac9a2248e169ec'},16066,Jamaica,Plantains and others,1996,166573,2051,1573.58,26.98
{'$oid': '65ec3b9adfac9a2248e169ed'},16067,Jamaica,Potatoes,1996,146076,2051,1573.58,26.98
{'$oid': '65ec3b9adfac9a2248e169ee'},16068,Jamaica,"Rice, paddy",1996,14286,2051,1573.58,26.98
{'$oid': '65ec3b9adfac9a2248e169ef'},16069,Jamaica,Sweet potatoes,1996,164446,2051,1573.58,26.98
{'$oid': '65ec3b9adfac9a2248e169f0'},16070,Jamaica,Yams,1996,169038,2051,1573.58,26.98
{'$oid': '65ec3b9adfac9a2248e169f1'},16071,Jamaica,Cassava,1997,188884,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169f2'},16072,Jamaica,Maize,1997,11568,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169f3'},16073,Jamaica,Plantains and others,1997,161101,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169f4'},16074,Jamaica,Potatoes,1997,147392,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169f5'},16075,Jamaica,"Rice, paddy",1997,16111,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169f6'},16076,Jamaica,Sweet potatoes,1997,152379,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169f7'},16077,Jamaica,Yams,1997,158136,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169f8'},16078,Jamaica,Cassava,1998,191949,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169f9'},16079,Jamaica,Maize,1998,11436,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169fa'},16080,Jamaica,Plantains and others,1998,163556,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169fb'},16081,Jamaica,Potatoes,1998,147897,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169fc'},16082,Jamaica,"Rice, paddy",1998,18750,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169fd'},16083,Jamaica,Sweet potatoes,1998,159788,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169fe'},16084,Jamaica,Yams,1998,159705,2051,909.71,27.8
{'$oid': '65ec3b9adfac9a2248e169ff'},16085,Jamaica,Cassava,1999,190186,2051,909.71,27.12
{'$oid': '65ec3b9adfac9a2248e16a00'},16086,Jamaica,Maize,1999,12231,2051,909.71,27.12
{'$oid': '65ec3b9adfac9a2248e16a01'},16087,Jamaica,Plantains and others,1999,169483,2051,909.71,27.12
{'$oid': '65ec3b9adfac9a2248e16a02'},16088,Jamaica,Potatoes,1999,157082,2051,909.71,27.12
{'$oid': '65ec3b9adfac9a2248e16a03'},16089,Jamaica,"Rice, paddy",1999,10690,2051,909.71,27.12
{'$oid': '65ec3b9adfac9a2248e16a04'},16090,Jamaica,Sweet potatoes,1999,161828,2051,909.71,27.12
{'$oid': '65ec3b9adfac9a2248e16a05'},16091,Jamaica,Yams,1999,163770,2051,909.71,27.12
{'$oid': '65ec3b9adfac9a2248e16a06'},16092,Jamaica,Cassava,2000,181048,2051,909.71,26.96
{'$oid': '65ec3b9adfac9a2248e16a07'},16093,Jamaica,Maize,2000,11487,2051,909.71,26.96
{'$oid': '65ec3b9adfac9a2248e16a08'},16094,Jamaica,Plantains and others,2000,169825,2051,909.71,26.96
{'$oid': '65ec3b9adfac9a2248e16a09'},16095,Jamaica,Potatoes,2000,141042,2051,909.71,26.96
{'$oid': '65ec3b9adfac9a2248e16a0a'},16096,Jamaica,"Rice, paddy",2000,9231,2051,909.71,26.96
{'$oid': '65ec3b9adfac9a2248e16a0b'},16097,Jamaica,Sweet potatoes,2000,163362,2051,909.71,26.96
{'$oid': '65ec3b9adfac9a2248e16a0c'},16098,Jamaica,Yams,2000,154994,2051,909.71,26.96
{'$oid': '65ec3b9adfac9a2248e16a0d'},16099,Jamaica,Cassava,2001,188566,2051,909.71,27.27
{'$oid': '65ec3b9adfac9a2248e16a0e'},16100,Jamaica,Maize,2001,12068,2051,909.71,27.27
{'$oid': '65ec3b9adfac9a2248e16a0f'},16101,Jamaica,Plantains and others,2001,179276,2051,909.71,27.27
{'$oid': '65ec3b9adfac9a2248e16a10'},16102,Jamaica,Potatoes,2001,144634,2051,909.71,27.27
{'$oid': '65ec3b9adfac9a2248e16a11'},16103,Jamaica,"Rice, paddy",2001,13750,2051,909.71,27.27
{'$oid': '65ec3b9adfac9a2248e16a12'},16104,Jamaica,Sweet potatoes,2001,164920,2051,909.71,27.27
{'$oid': '65ec3b9adfac9a2248e16a13'},16105,Jamaica,Yams,2001,164671,2051,909.71,27.27
{'$oid': '65ec3b9adfac9a2248e16a14'},16106,Jamaica,Cassava,2002,188575,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a15'},16107,Jamaica,Maize,2002,11818,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a16'},16108,Jamaica,Plantains and others,2002,177133,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a17'},16109,Jamaica,Potatoes,2002,148595,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a18'},16110,Jamaica,"Rice, paddy",2002,9091,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a19'},16111,Jamaica,Sweet potatoes,2002,161648,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a1a'},16112,Jamaica,Yams,2002,164815,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a1b'},16113,Jamaica,Cassava,2004,184154,2051,909.71,27.47
{'$oid': '65ec3b9adfac9a2248e16a1c'},16114,Jamaica,Maize,2004,11842,2051,909.71,27.47
{'$oid': '65ec3b9adfac9a2248e16a1d'},16115,Jamaica,Plantains and others,2004,172093,2051,909.71,27.47
{'$oid': '65ec3b9adfac9a2248e16a1e'},16116,Jamaica,Potatoes,2004,156346,2051,909.71,27.47
{'$oid': '65ec3b9adfac9a2248e16a1f'},16117,Jamaica,"Rice, paddy",2004,14286,2051,909.71,27.47
{'$oid': '65ec3b9adfac9a2248e16a20'},16118,Jamaica,Sweet potatoes,2004,160959,2051,909.71,27.47
{'$oid': '65ec3b9adfac9a2248e16a21'},16119,Jamaica,Yams,2004,159018,2051,909.71,27.47
{'$oid': '65ec3b9adfac9a2248e16a22'},16120,Jamaica,Cassava,2005,176320,2051,909.71,27.34
{'$oid': '65ec3b9adfac9a2248e16a23'},16121,Jamaica,Maize,2005,12547,2051,909.71,27.34
{'$oid': '65ec3b9adfac9a2248e16a24'},16122,Jamaica,Plantains and others,2005,172173,2051,909.71,27.34
{'$oid': '65ec3b9adfac9a2248e16a25'},16123,Jamaica,Potatoes,2005,156141,2051,909.71,27.34
{'$oid': '65ec3b9adfac9a2248e16a26'},16124,Jamaica,"Rice, paddy",2005,30000,2051,909.71,27.34
{'$oid': '65ec3b9adfac9a2248e16a27'},16125,Jamaica,Sweet potatoes,2005,164410,2051,909.71,27.34
{'$oid': '65ec3b9adfac9a2248e16a28'},16126,Jamaica,Yams,2005,150928,2051,909.71,27.34
{'$oid': '65ec3b9adfac9a2248e16a29'},16127,Jamaica,Cassava,2006,186213,2051,909.71,27.58
{'$oid': '65ec3b9adfac9a2248e16a2a'},16128,Jamaica,Maize,2006,12284,2051,909.71,27.58
{'$oid': '65ec3b9adfac9a2248e16a2b'},16129,Jamaica,Plantains and others,2006,174995,2051,909.71,27.58
{'$oid': '65ec3b9adfac9a2248e16a2c'},16130,Jamaica,Potatoes,2006,166966,2051,909.71,27.58
{'$oid': '65ec3b9adfac9a2248e16a2d'},16131,Jamaica,"Rice, paddy",2006,20000,2051,909.71,27.58
{'$oid': '65ec3b9adfac9a2248e16a2e'},16132,Jamaica,Sweet potatoes,2006,166159,2051,909.71,27.58
{'$oid': '65ec3b9adfac9a2248e16a2f'},16133,Jamaica,Yams,2006,165532,2051,909.71,27.58
{'$oid': '65ec3b9adfac9a2248e16a30'},16134,Jamaica,Cassava,2007,186683,2051,909.71,27.61
{'$oid': '65ec3b9adfac9a2248e16a31'},16135,Jamaica,Maize,2007,11950,2051,909.71,27.61
{'$oid': '65ec3b9adfac9a2248e16a32'},16136,Jamaica,Plantains and others,2007,173834,2051,909.71,27.61
{'$oid': '65ec3b9adfac9a2248e16a33'},16137,Jamaica,Potatoes,2007,164330,2051,909.71,27.61
{'$oid': '65ec3b9adfac9a2248e16a34'},16138,Jamaica,"Rice, paddy",2007,29545,2051,909.71,27.61
{'$oid': '65ec3b9adfac9a2248e16a35'},16139,Jamaica,Sweet potatoes,2007,165324,2051,909.71,27.61
{'$oid': '65ec3b9adfac9a2248e16a36'},16140,Jamaica,Yams,2007,156357,2051,909.71,27.61
{'$oid': '65ec3b9adfac9a2248e16a37'},16141,Jamaica,Cassava,2008,185993,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a38'},16142,Jamaica,Maize,2008,12538,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a39'},16143,Jamaica,Plantains and others,2008,171829,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a3a'},16144,Jamaica,Potatoes,2008,164849,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a3b'},16145,Jamaica,"Rice, paddy",2008,33333,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a3c'},16146,Jamaica,Sweet potatoes,2008,168278,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a3d'},16147,Jamaica,Yams,2008,153372,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a3e'},16148,Jamaica,Cassava,2009,186352,2051,909.71,27.42
{'$oid': '65ec3b9adfac9a2248e16a3f'},16149,Jamaica,Maize,2009,12615,2051,909.71,27.42
{'$oid': '65ec3b9adfac9a2248e16a40'},16150,Jamaica,Plantains and others,2009,185819,2051,909.71,27.42
{'$oid': '65ec3b9adfac9a2248e16a41'},16151,Jamaica,Potatoes,2009,169416,2051,909.71,27.42
{'$oid': '65ec3b9adfac9a2248e16a42'},16152,Jamaica,"Rice, paddy",2009,40541,2051,909.71,27.42
{'$oid': '65ec3b9adfac9a2248e16a43'},16153,Jamaica,Sweet potatoes,2009,170803,2051,909.71,27.42
{'$oid': '65ec3b9adfac9a2248e16a44'},16154,Jamaica,Yams,2009,167203,2051,909.71,27.42
{'$oid': '65ec3b9adfac9a2248e16a45'},16155,Jamaica,Cassava,2010,185271,2051,909.71,27.09
{'$oid': '65ec3b9adfac9a2248e16a46'},16156,Jamaica,Maize,2010,11710,2051,909.71,27.09
{'$oid': '65ec3b9adfac9a2248e16a47'},16157,Jamaica,Plantains and others,2010,188295,2051,909.71,27.09
{'$oid': '65ec3b9adfac9a2248e16a48'},16158,Jamaica,Potatoes,2010,142411,2051,909.71,27.09
{'$oid': '65ec3b9adfac9a2248e16a49'},16159,Jamaica,"Rice, paddy",2010,47397,2051,909.71,27.09
{'$oid': '65ec3b9adfac9a2248e16a4a'},16160,Jamaica,Sweet potatoes,2010,162639,2051,909.71,27.09
{'$oid': '65ec3b9adfac9a2248e16a4b'},16161,Jamaica,Yams,2010,168102,2051,909.71,27.09
{'$oid': '65ec3b9adfac9a2248e16a4c'},16162,Jamaica,Cassava,2011,188896,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a4d'},16163,Jamaica,Maize,2011,12747,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a4e'},16164,Jamaica,Plantains and others,2011,204013,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a4f'},16165,Jamaica,Potatoes,2011,190236,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a50'},16166,Jamaica,"Rice, paddy",2011,53341,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a51'},16167,Jamaica,Sweet potatoes,2011,182528,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a52'},16168,Jamaica,Yams,2011,161745,2051,909.71,27.17
{'$oid': '65ec3b9adfac9a2248e16a53'},16169,Jamaica,Cassava,2012,188866,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a54'},16170,Jamaica,Maize,2012,11891,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a55'},16171,Jamaica,Plantains and others,2012,180025,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a56'},16172,Jamaica,Potatoes,2012,165440,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a57'},16173,Jamaica,"Rice, paddy",2012,49023,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a58'},16174,Jamaica,Sweet potatoes,2012,170818,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a59'},16175,Jamaica,Yams,2012,171042,2051,909.71,27.51
{'$oid': '65ec3b9adfac9a2248e16a5a'},16176,Jamaica,Cassava,2013,187795,2051,909.71,27.41
{'$oid': '65ec3b9adfac9a2248e16a5b'},16177,Jamaica,Maize,2013,11883,2051,909.71,27.41
{'$oid': '65ec3b9adfac9a2248e16a5c'},16178,Jamaica,Plantains and others,2013,184149,2051,909.71,27.41
{'$oid': '65ec3b9adfac9a2248e16a5d'},16179,Jamaica,Potatoes,2013,165914,2051,909.71,27.41
{'$oid': '65ec3b9adfac9a2248e16a5e'},16180,Jamaica,"Rice, paddy",2013,42000,2051,909.71,27.41
{'$oid': '65ec3b9adfac9a2248e16a5f'},16181,Jamaica,Sweet potatoes,2013,172683,2051,909.71,27.41
{'$oid': '65ec3b9adfac9a2248e16a60'},16182,Jamaica,Yams,2013,165476,2051,909.71,27.41
{'$oid': '65ec3b9adfac9a2248e16a61'},16183,Japan,Maize,1990,25457,1668,79821.18,16.4
{'$oid': '65ec3b9adfac9a2248e16a62'},16184,Japan,Maize,1990,25457,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a63'},16185,Japan,Maize,1990,25457,1668,79821.18,16.46
{'$oid': '65ec3b9adfac9a2248e16a64'},16186,Japan,Maize,1990,25457,1668,79821.18,16.12
{'$oid': '65ec3b9adfac9a2248e16a65'},16187,Japan,Maize,1990,25457,1668,79821.18,16.17
{'$oid': '65ec3b9adfac9a2248e16a66'},16188,Japan,Maize,1990,25457,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a67'},16189,Japan,Potatoes,1990,306736,1668,79821.18,16.4
{'$oid': '65ec3b9adfac9a2248e16a68'},16190,Japan,Potatoes,1990,306736,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a69'},16191,Japan,Potatoes,1990,306736,1668,79821.18,16.46
{'$oid': '65ec3b9adfac9a2248e16a6a'},16192,Japan,Potatoes,1990,306736,1668,79821.18,16.12
{'$oid': '65ec3b9adfac9a2248e16a6b'},16193,Japan,Potatoes,1990,306736,1668,79821.18,16.17
{'$oid': '65ec3b9adfac9a2248e16a6c'},16194,Japan,Potatoes,1990,306736,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a6d'},16195,Japan,"Rice, paddy",1990,63279,1668,79821.18,16.4
{'$oid': '65ec3b9adfac9a2248e16a6e'},16196,Japan,"Rice, paddy",1990,63279,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a6f'},16197,Japan,"Rice, paddy",1990,63279,1668,79821.18,16.46
{'$oid': '65ec3b9adfac9a2248e16a70'},16198,Japan,"Rice, paddy",1990,63279,1668,79821.18,16.12
{'$oid': '65ec3b9adfac9a2248e16a71'},16199,Japan,"Rice, paddy",1990,63279,1668,79821.18,16.17
{'$oid': '65ec3b9adfac9a2248e16a72'},16200,Japan,"Rice, paddy",1990,63279,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a73'},16201,Japan,Soybeans,1990,15106,1668,79821.18,16.4
{'$oid': '65ec3b9adfac9a2248e16a74'},16202,Japan,Soybeans,1990,15106,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a75'},16203,Japan,Soybeans,1990,15106,1668,79821.18,16.46
{'$oid': '65ec3b9adfac9a2248e16a76'},16204,Japan,Soybeans,1990,15106,1668,79821.18,16.12
{'$oid': '65ec3b9adfac9a2248e16a77'},16205,Japan,Soybeans,1990,15106,1668,79821.18,16.17
{'$oid': '65ec3b9adfac9a2248e16a78'},16206,Japan,Soybeans,1990,15106,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a79'},16207,Japan,Sweet potatoes,1990,231353,1668,79821.18,16.4
{'$oid': '65ec3b9adfac9a2248e16a7a'},16208,Japan,Sweet potatoes,1990,231353,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a7b'},16209,Japan,Sweet potatoes,1990,231353,1668,79821.18,16.46
{'$oid': '65ec3b9adfac9a2248e16a7c'},16210,Japan,Sweet potatoes,1990,231353,1668,79821.18,16.12
{'$oid': '65ec3b9adfac9a2248e16a7d'},16211,Japan,Sweet potatoes,1990,231353,1668,79821.18,16.17
{'$oid': '65ec3b9adfac9a2248e16a7e'},16212,Japan,Sweet potatoes,1990,231353,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a7f'},16213,Japan,Wheat,1990,36540,1668,79821.18,16.4
{'$oid': '65ec3b9adfac9a2248e16a80'},16214,Japan,Wheat,1990,36540,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a81'},16215,Japan,Wheat,1990,36540,1668,79821.18,16.46
{'$oid': '65ec3b9adfac9a2248e16a82'},16216,Japan,Wheat,1990,36540,1668,79821.18,16.12
{'$oid': '65ec3b9adfac9a2248e16a83'},16217,Japan,Wheat,1990,36540,1668,79821.18,16.17
{'$oid': '65ec3b9adfac9a2248e16a84'},16218,Japan,Wheat,1990,36540,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a85'},16219,Japan,Yams,1990,210808,1668,79821.18,16.4
{'$oid': '65ec3b9adfac9a2248e16a86'},16220,Japan,Yams,1990,210808,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a87'},16221,Japan,Yams,1990,210808,1668,79821.18,16.46
{'$oid': '65ec3b9adfac9a2248e16a88'},16222,Japan,Yams,1990,210808,1668,79821.18,16.12
{'$oid': '65ec3b9adfac9a2248e16a89'},16223,Japan,Yams,1990,210808,1668,79821.18,16.17
{'$oid': '65ec3b9adfac9a2248e16a8a'},16224,Japan,Yams,1990,210808,1668,79821.18,14.14
{'$oid': '65ec3b9adfac9a2248e16a8b'},16225,Japan,Maize,1991,24896,1668,79821.18,15.6
{'$oid': '65ec3b9adfac9a2248e16a8c'},16226,Japan,Maize,1991,24896,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16a8d'},16227,Japan,Maize,1991,24896,1668,79821.18,15.43
{'$oid': '65ec3b9adfac9a2248e16a8e'},16228,Japan,Maize,1991,24896,1668,79821.18,15.38
{'$oid': '65ec3b9adfac9a2248e16a8f'},16229,Japan,Maize,1991,24896,1668,79821.18,15.49
{'$oid': '65ec3b9adfac9a2248e16a90'},16230,Japan,Maize,1991,24896,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16a91'},16231,Japan,Potatoes,1991,322809,1668,79821.18,15.6
{'$oid': '65ec3b9adfac9a2248e16a92'},16232,Japan,Potatoes,1991,322809,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16a93'},16233,Japan,Potatoes,1991,322809,1668,79821.18,15.43
{'$oid': '65ec3b9adfac9a2248e16a94'},16234,Japan,Potatoes,1991,322809,1668,79821.18,15.38
{'$oid': '65ec3b9adfac9a2248e16a95'},16235,Japan,Potatoes,1991,322809,1668,79821.18,15.49
{'$oid': '65ec3b9adfac9a2248e16a96'},16236,Japan,Potatoes,1991,322809,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16a97'},16237,Japan,"Rice, paddy",1991,58590,1668,79821.18,15.6
{'$oid': '65ec3b9adfac9a2248e16a98'},16238,Japan,"Rice, paddy",1991,58590,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16a99'},16239,Japan,"Rice, paddy",1991,58590,1668,79821.18,15.43
{'$oid': '65ec3b9adfac9a2248e16a9a'},16240,Japan,"Rice, paddy",1991,58590,1668,79821.18,15.38
{'$oid': '65ec3b9adfac9a2248e16a9b'},16241,Japan,"Rice, paddy",1991,58590,1668,79821.18,15.49
{'$oid': '65ec3b9adfac9a2248e16a9c'},16242,Japan,"Rice, paddy",1991,58590,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16a9d'},16243,Japan,Soybeans,1991,14013,1668,79821.18,15.6
{'$oid': '65ec3b9adfac9a2248e16a9e'},16244,Japan,Soybeans,1991,14013,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16a9f'},16245,Japan,Soybeans,1991,14013,1668,79821.18,15.43
{'$oid': '65ec3b9adfac9a2248e16aa0'},16246,Japan,Soybeans,1991,14013,1668,79821.18,15.38
{'$oid': '65ec3b9adfac9a2248e16aa1'},16247,Japan,Soybeans,1991,14013,1668,79821.18,15.49
{'$oid': '65ec3b9adfac9a2248e16aa2'},16248,Japan,Soybeans,1991,14013,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16aa3'},16249,Japan,Sweet potatoes,1991,205631,1668,79821.18,15.6
{'$oid': '65ec3b9adfac9a2248e16aa4'},16250,Japan,Sweet potatoes,1991,205631,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16aa5'},16251,Japan,Sweet potatoes,1991,205631,1668,79821.18,15.43
{'$oid': '65ec3b9adfac9a2248e16aa6'},16252,Japan,Sweet potatoes,1991,205631,1668,79821.18,15.38
{'$oid': '65ec3b9adfac9a2248e16aa7'},16253,Japan,Sweet potatoes,1991,205631,1668,79821.18,15.49
{'$oid': '65ec3b9adfac9a2248e16aa8'},16254,Japan,Sweet potatoes,1991,205631,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16aa9'},16255,Japan,Wheat,1991,31797,1668,79821.18,15.6
{'$oid': '65ec3b9adfac9a2248e16aaa'},16256,Japan,Wheat,1991,31797,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16aab'},16257,Japan,Wheat,1991,31797,1668,79821.18,15.43
{'$oid': '65ec3b9adfac9a2248e16aac'},16258,Japan,Wheat,1991,31797,1668,79821.18,15.38
{'$oid': '65ec3b9adfac9a2248e16aad'},16259,Japan,Wheat,1991,31797,1668,79821.18,15.49
{'$oid': '65ec3b9adfac9a2248e16aae'},16260,Japan,Wheat,1991,31797,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16aaf'},16261,Japan,Yams,1991,192204,1668,79821.18,15.6
{'$oid': '65ec3b9adfac9a2248e16ab0'},16262,Japan,Yams,1991,192204,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16ab1'},16263,Japan,Yams,1991,192204,1668,79821.18,15.43
{'$oid': '65ec3b9adfac9a2248e16ab2'},16264,Japan,Yams,1991,192204,1668,79821.18,15.38
{'$oid': '65ec3b9adfac9a2248e16ab3'},16265,Japan,Yams,1991,192204,1668,79821.18,15.49
{'$oid': '65ec3b9adfac9a2248e16ab4'},16266,Japan,Yams,1991,192204,1668,79821.18,13.32
{'$oid': '65ec3b9adfac9a2248e16ab5'},16267,Japan,Maize,1992,25180,1668,79821.18,15.63
{'$oid': '65ec3b9adfac9a2248e16ab6'},16268,Japan,Maize,1992,25180,1668,79821.18,12.94
{'$oid': '65ec3b9adfac9a2248e16ab7'},16269,Japan,Maize,1992,25180,1668,79821.18,15.68
{'$oid': '65ec3b9adfac9a2248e16ab8'},16270,Japan,Maize,1992,25180,1668,79821.18,15.21
{'$oid': '65ec3b9adfac9a2248e16ab9'},16271,Japan,Maize,1992,25180,1668,79821.18,15.26
{'$oid': '65ec3b9adfac9a2248e16aba'},16272,Japan,Maize,1992,25180,1668,79821.18,12.94
{'$oid': '65ec3b9adfac9a2248e16abb'},16273,Japan,Potatoes,1992,313645,1668,79821.18,15.63
{'$oid': '65ec3b9adfac9a2248e16abc'},16274,Japan,Potatoes,1992,313645,1668,79821.18,12.94
{'$oid': '65ec3b9adfac9a2248e16abd'},16275,Japan,Potatoes,1992,313645,1668,79821.18,15.68
{'$oid': '65ec3b9adfac9a2248e16abe'},16276,Japan,Potatoes,1992,313645,1668,79821.18,15.21
{'$oid': '65ec3b9adfac9a2248e16abf'},16277,Japan,Potatoes,1992,313645,1668,79821.18,15.26
{'$oid': '65ec3b9adfac9a2248e16ac0'},16278,Japan,Potatoes,1992,313645,1668,79821.18,12.94
{'$oid': '65ec3b9adfac9a2248e16ac1'},16279,Japan,"Rice, paddy",1992,62754,1668,79821.18,15.63
{'$oid': '65ec3b9adfac9a2248e16ac2'},16280,Japan,"Rice, paddy",1992,62754,1668,79821.18,12.94
{'$oid': '65ec3b9adfac9a2248e16ac3'},16281,Japan,"Rice, paddy",1992,62754,1668,79821.18,15.68
{'$oid': '65ec3b9adfac9a2248e16ac4'},16282,Japan,"Rice, paddy",1992,62754,1668,79821.18,15.21
{'$oid': '65ec3b9adfac9a2248e16ac5'},16283,Japan,"Rice, paddy",1992,62754,1668,79821.18,15.26
{'$oid': '65ec3b9adfac9a2248e16ac6'},16284,Japan,"Rice, paddy",1992,62754,1668,79821.18,12.94
{'$oid': '65ec3b9adfac9a2248e16ac7'},16285,Japan,Soybeans,1992,17116,1668,79821.18,15.63
